source,target,type,subtype,direction,source_text,source_pages,year,assoc_code
30239,28410,唱和,為Y之詩文作跋,A,元人傳記資料索引,632,,469
30240,127987,唱和,書序由Y所作,P,明人傳記資料索引,6537,0,33
30240,30239,唱和,墓誌銘由Y所作,P,,,1605,43
30240,30239,唱和,墓誌銘由Y所作,P,明人傳記資料索引,6537,0,43
30240,68547,唱和,為Y作祭文,A,明人傳記資料索引,4900,0,145
30240,127987,唱和,家傳為Y所作,P,明人傳記資料索引,6537,0,396
30240,30239,唱和,畫贊(畫像記)由Y所作,P,明人傳記資料索引,6537,0,427
30240,34747,唱和,致書Y,A,快雪堂集:六十四卷,卷35,,429
30240,34717,唱和,被致書由Y,P,弇州四部稿一百七十四卷續稿二百零七卷,卷368,,430
30240,34717,唱和,答Y書,A,快雪堂集:六十四卷,卷38,,431
30257,30281,政敵,處決,A,,,220,204
30257,30282,政敵,處決,A,,,220,204
30261,30267,政敵,廢除Y的君位,A,,,227,388
30267,30261,政敵,君位被Y廢除,P,,,234,389
30281,30257,政敵,被Y處決,P,,,216,205
30282,30257,政敵,被Y處決,P,,,216,205
30374,131191,好友,友,M,人名權威資料（中央研究院歷史語言研究所）,11920,,9
30374,3632,唱和,為Y所著書作序,A,宋人傳記資料索引(電子版),14772,0,32
30374,19123,唱和,為Y所著書作序,A,宋人傳記資料索引(電子版),216,,32
30374,34702,唱和,書序由Y所作,P,明人傳記資料索引,300,0,33
30374,131191,唱和,書序由Y所作,P,明人傳記資料索引,300,0,33
30374,131191,唱和,墓誌銘由Y所作,P,明人傳記資料索引,300,0,43
30374,34747,唱和,書跋由Y所作,P,明人傳記資料索引,300,0,45
30374,33879,唱和,傳記作者為Y,P,明人傳記資料索引,300,0,132
30374,34717,唱和,傳記作者為Y,P,明人傳記資料索引,300,0,132
30374,99984,唱和,祭文由Y所作,P,明人傳記資料索引,300,0,146
30374,131191,唱和,祭文由Y所作,P,明人傳記資料索引,300,0,146
30374,99984,交往,教授Y,A,歐陽德集,1,1516,232
30374,68547,唱和,畫贊(畫像記)由Y所作,P,明人傳記資料索引,300,0,427
30374,24554,唱和,致書Y,A,王文成公全書:三十八卷,卷27,,429
30374,99984,唱和,致書Y,A,王文成公全書:三十八卷,卷6,,429
30374,24554,唱和,被致書由Y,P,見素文集,卷23,,430
30374,99984,唱和,答Y書,A,王文成公全書:三十八卷,卷2,,431
30374,131191,唱和,答Y書,A,王文成公全書:三十八卷,卷4,,431
30374,24554,唱和,收到Y的答書,P,見素文集,卷22,,432
30374,34702,唱和,建築物得到Y的題詠、記、命名,P,明人傳記資料索引,300,0,444
30374,34747,唱和,學記（書院記）由Y所作,P,明人傳記資料索引,300,0,458
30374,99984,唱和,學記（書院記）由Y所作,P,明人傳記資料索引,300,0,458
30374,131191,唱和,祠記由Y所作,P,明人傳記資料索引,300,0,561
30593,34717,唱和,為Y作祭文,A,明人傳記資料索引,274,0,145
30593,34717,唱和,致書Y,A,歸有園稿:三十二卷,,,429
30593,34717,唱和,致書Y,A,徐氏海隅集文編:四十三卷,,,429
30593,34717,唱和,被致書由Y,P,弇州四部稿一百七十四卷續稿二百零七卷,卷124,,430
30593,34717,唱和,答Y書,A,徐氏海隅集文編:四十三卷,,,431
30593,69011,唱和,收到Y的答書,P,張江陵集,,,432
30593,123973,唱和,收到Y的答書,P,賜閒堂集:四十卷,,,432
30593,34717,唱和,贈詩、文,A,明人傳記資料索引,274,0,437
30593,69011,唱和,贈詩、文,A,明人傳記資料索引,5501,0,437
30713,33879,好友,友,M,人名權威資料（中央研究院歷史語言研究所）,9436,,9
30713,30239,師生,為Y之學生,A,人名權威資料（中央研究院歷史語言研究所）,9436,,22
30713,34926,唱和,為Y作墓誌銘,A,,,1658,44
30713,34926,唱和,為Y作墓誌銘,A,明人傳記資料索引,1849,0,44
30713,34926,唱和,被致書由Y,P,姑山遺集三十卷,卷26,,430
30713,30239,唱和,答Y書,A,南雷文案10卷外1卷吾悔集4卷撰杖集1卷劉子行狀2卷,卷4,,431
30851,32540,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,805,,438
30851,32583,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,442,,438
30851,33566,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,1331,,438
30851,94109,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,580,,438
30851,32540,好友,與Y旅遊,M,,,,555
31407,19244,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,911,,438
31407,32540,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,807,,438
31974,94595,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,381,,438
32174,19244,唱和,贈詩、文,A,唐五代人交往詩索引,113,,437
32174,3915,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,1102,,438
32174,93476,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,246,,438
32174,94109,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,580,,438
32174,94271,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,1452,,438
32174,94595,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,379,,438
32227,32248,好友,友,M,,,,9
32227,33606,好友,友,M,,,,9
32227,32248,交往,同年友,M,舊唐書,,,10
32227,32248,唱和,書序由Y所作,P,元氏長慶集,,,33
32227,24412,唱和,墓誌銘由Y所作,P,,,831,43
32227,32248,唱和,為Y作墓誌銘,A,,,831,44
32227,32248,唱和,為Y作祭文,A,,,,145
32227,32248,唱和,致書Y,A,,,,429
32227,33606,唱和,致書Y,A,,,,429
32227,3915,唱和,贈詩、文,A,唐五代人交往詩索引,551,,437
32227,24654,唱和,贈詩、文,A,唐五代人交往詩索引,530,,437
32227,32248,唱和,贈詩、文,A,唐五代人交往詩索引,519,,437
32227,32540,唱和,贈詩、文,A,唐五代人交往詩索引,544,,437
32227,32822,唱和,贈詩、文,A,唐五代人交往詩索引,547,,437
32227,33606,唱和,贈詩、文,A,唐五代人交往詩索引,557,,437
32227,92047,唱和,贈詩、文,A,唐五代人交往詩索引,517,,437
32227,3332,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,1045,,438
32227,32248,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,163,,438
32227,33606,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,1292,,438
32227,92743,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,81,,438
32227,94160,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,985,,438
32227,33606,唱和,為Y所作詩文作序,A,舊唐書,4212,,479
32248,33606,好友,友,M,人名權威資料（中央研究院歷史語言研究所）,18572,,9
32248,32227,唱和,為Y所著書作序,A,元氏長慶集,,,32
32248,32227,唱和,墓誌銘由Y所作,P,,,831,43
32248,3915,唱和,為Y作墓誌銘,A,,,831,44
32248,32227,唱和,祭文由Y所作,P,,,,146
32248,32227,唱和,被致書由Y,P,,,,430
32248,3332,唱和,贈詩、文,A,唐五代人交往詩索引,171,,437
32248,3915,唱和,贈詩、文,A,唐五代人交往詩索引,172,,437
32248,13624,唱和,贈詩、文,A,唐五代人交往詩索引,172,,437
32248,3605,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,1187,,438
32248,13575,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,277,,438
32248,33606,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,1286,,438
32540,19244,同僚,被Y欣賞/器重,P,李太白全集,,,17
32540,7364,唱和,書序由Y所作,P,李太白全集,,,33
32540,3640,唱和,詩作為Y所稱道,P,劍南詩稿校注,139,1170,70
32540,19244,交往,受Y之禮待,P,李太白全集,,,364
32540,3915,唱和,贈詩、文,A,李太白全集,,,437
32540,19244,唱和,贈詩、文,A,唐五代人交往詩索引,815,,437
32540,30851,唱和,贈詩、文,A,唐五代人交往詩索引,805,,437
32540,31407,唱和,贈詩、文,A,唐五代人交往詩索引,807,,437
32540,3332,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,1047,,438
32540,3915,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,1112,,438
32540,32227,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,544,,438
32540,33566,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,1340,,438
32540,92743,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,83,,438
32540,93476,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,249,,438
32540,93832,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,1483,,438
32540,19244,交往,獻文、書于Y,A,李太白全集,,,505
32583,30851,唱和,贈詩、文,A,唐五代人交往詩索引,442,,437
32583,3915,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,1107,,438
32822,94595,唱和,贈詩、文,A,唐五代人交往詩索引,936,,437
32822,3332,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,1047,,438
32822,32227,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,547,,438
32822,93952,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,335,,438
33468,27965,唱和,書、畫由Y作跋,P,元人傳記資料索引,5352,,150
33468,28143,唱和,為Y作臨別贈言(送別詩、序),A,元人傳記資料索引,4847,,162
33468,27965,唱和,贈詩、文,A,元人傳記資料索引,12744,,437
33468,28410,唱和,收到Y的贈詩、文,P,元人傳記資料索引,5352,,438
33468,17690,唱和,為Y之詩文作跋,A,元人傳記資料索引,11347,,469
33556,33848,好友,友,M,人名權威資料（中央研究院歷史語言研究所）,1854,,9
33556,65933,好友,友,M,人名權威資料（中央研究院歷史語言研究所）,1854,,9
33556,65933,好友,與Y遊,M,人名權威資料（中央研究院歷史語言研究所）,9442,,277
33566,13575,唱和,贈詩、文,A,唐五代人交往詩索引,1334,,437
33566,30851,唱和,贈詩、文,A,唐五代人交往詩索引,1331,,437
33566,32540,唱和,贈詩、文,A,唐五代人交往詩索引,1340,,437
33566,94109,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,586,,438
33566,94271,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,1462,,438
33606,3605,唱和,為Y作祭文,A,,,,145
33606,32227,唱和,被致書由Y,P,,,,430
33606,3332,唱和,贈詩、文,A,唐五代人交往詩索引,1301,,437
33606,3605,唱和,贈詩、文,A,唐五代人交往詩索引,1303,,437
33606,19244,唱和,贈詩、文,A,唐五代人交往詩索引,1300,,437
33606,24654,唱和,贈詩、文,A,唐五代人交往詩索引,1289,,437
33606,32248,唱和,贈詩、文,A,唐五代人交往詩索引,1286,,437
33606,92047,唱和,贈詩、文,A,唐五代人交往詩索引,1286,,437
33606,94160,唱和,贈詩、文,A,唐五代人交往詩索引,1300,,437
33606,93476,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,251,,438
33606,146237,唱和,收到Y的贈詩、文,P,唐五代人交往詩索引,1001,,438
33606,32227,唱和,詩文序由Y所作,P,舊唐書,4212,,480
33652,20608,同僚,為Y所辟,P,,,215,25
33662,20609,同僚,為Y所辟,P,,,243,25
33848,10801,唱和,為Y所著書作序,A,元人傳記資料索引,10550,,32
33860,131191,唱和,為Y所著書作序,A,明人傳記資料索引,6554,0,32
33860,34747,唱和,書序由Y所作,P,明人傳記資料索引,2748,0,33
33860,68547,唱和,書序由Y所作,P,明人傳記資料索引,2748,0,33
33860,131191,唱和,臨別得到Y所作贈言(送別詩、序),P,明人傳記資料索引,2748,0,163
33860,99984,唱和,從Y處收到賀詞 (occasion),P,明人傳記資料索引,2748,0,391
33860,99984,唱和,被致書由Y,P,歐陽南野先生文集:三十卷,,,430
33860,131191,唱和,被致書由Y,P,甘泉先生續編大全:三十三卷,,,430
33860,34649,唱和,答Y書,A,涇野先生文集:三十六卷,卷21,,431
33860,99984,唱和,贈詩、文,A,明人傳記資料索引,8256,0,437
33860,131191,唱和,為Y之建築物題詠、記、命名,A,明人傳記資料索引,6554,0,443
33879,66032,好友,友,M,人名權威資料（中央研究院歷史語言研究所）,9563,,9
33879,29653,唱和,傳記作者為Y,P,,,1682,132
33879,30192,唱和,傳記作者為Y,P,,,1682,132
33879,30374,唱和,為Y作傳,A,明人傳記資料索引,300,0,133
34252,66032,好友,友,M,人名權威資料（中央研究院歷史語言研究所）,9563,,9
34252,30192,唱和,墓誌銘由Y所作,P,,,1672,43
34252,30192,唱和,神道碑由Y所作,P,明人傳記資料索引,9798,0,405
34493,66729,唱和,為Y作傳,A,明人傳記資料索引,7246,0,133
34493,17690,唱和,為Y之書、畫作跋,A,元人傳記資料索引,11347,,149
34493,66729,唱和,家譜由Y作序,P,明人傳記資料索引,387,0,275
34493,27853,唱和,為Y作畫贊(畫像記),A,元人傳記資料索引,9374,,428
34493,27853,唱和,為Y之詩文作跋,A,元人傳記資料索引,9374,,469
34532,24554,同僚,被Y推薦,P,見素文集,奏議1,,14
34532,131191,師生,學生為Y,P,甘泉先生續編大全:三十三卷,19.30a,,23
34532,12087,唱和,為Y所著書作序,A,楓山章先生文集:九卷,7.254,,32
34532,131191,唱和,祭文由Y所作,P,明人傳記資料索引,5075,0,146
34532,24554,唱和,行狀由Y所作,P,明人傳記資料索引,5075,0,425
34532,131191,唱和,畫贊(畫像記)由Y所作,P,明人傳記資料索引,5075,0,427
34532,28691,唱和,致書Y,A,楓山章先生文集:九卷,3,,429
34532,24554,唱和,被致書由Y,P,見素文集,卷23,,430
34532,28691,唱和,收到Y的答書,P,懷麓堂後集,卷10,,432
34532,24554,唱和,詩文序由Y所作,P,明人傳記資料索引,5075,0,480
34649,131191,唱和,為Y所著書作序,A,明人傳記資料索引,6554,0,32
34649,131191,唱和,為Y作義莊記,A,明人傳記資料索引,6554,0,199
34649,28691,唱和,致書Y,A,洹詞,,,429
34649,33860,唱和,收到Y的答書,P,涇野先生文集:三十六卷,卷21,,432
34649,131191,唱和,為Y之行狀作跋,A,明人傳記資料索引,6554,0,523
34702,30374,唱和,為Y所著書作序,A,明人傳記資料索引,300,0,32
34702,34747,唱和,書序由Y所作,P,明人傳記資料索引,9655,0,33
34702,68547,唱和,墓誌銘由Y所作,P,明人傳記資料索引,9655,0,43
34702,128983,唱和,致書Y,A,石蓮洞羅先生文集:二十五卷,,,429
34702,99984,唱和,被致書由Y,P,歐陽南野先生文集:三十卷,,,430
34702,128983,唱和,被致書由Y,P,姜鳳阿文集：三十八卷,,,430
34702,68547,唱和,答Y書,A,石蓮洞羅先生文集:二十五卷,,,431
34702,131191,唱和,收到Y的答書,P,甘泉先生續編大全:三十三卷,,,432
34702,30374,唱和,為Y之建築物題詠、記、命名,A,明人傳記資料索引,300,0,443
34702,34747,唱和,詩文序由Y所作,P,明人傳記資料索引,9655,0,480
34717,68547,唱和,為Y所著書作序,A,明人傳記資料索引,4900,0,32
34717,127987,唱和,為Y所著書作序,A,明人傳記資料索引,2329,0,32
34717,127987,唱和,書序由Y所作,P,明人傳記資料索引,274,0,33
34717,127987,唱和,墓誌銘由Y所作,P,明人傳記資料索引,274,0,43
34717,30374,唱和,為Y作傳,A,明人傳記資料索引,300,0,133
34717,68547,唱和,為Y作傳,A,明人傳記資料索引,4900,0,133
34717,69011,唱和,為Y作傳,A,明人傳記資料索引,5501,0,133
34717,68547,唱和,為Y作祭文,A,明人傳記資料索引,4900,0,145
34717,30593,唱和,祭文由Y所作,P,明人傳記資料索引,274,0,146
34717,56535,唱和,諡議由Y所作,P,明人傳記資料索引,274,0,187
34717,68547,唱和,向Y致賀,A,明人傳記資料索引,4900,0,390
34717,68547,唱和,為Y作行狀,A,明人傳記資料索引,4900,0,426
34717,30240,唱和,致書Y,A,弇州四部稿一百七十四卷續稿二百零七卷,卷368,,429
34717,30593,唱和,致書Y,A,弇州四部稿一百七十四卷續稿二百零七卷,卷124,,429
34717,127987,唱和,致書Y,A,弇州四部稿一百七十四卷續稿二百零七卷,卷124,,429
34717,30593,唱和,被致書由Y,P,歸有園稿:三十二卷,,,430
34717,30593,唱和,被致書由Y,P,徐氏海隅集文編:四十三卷,,,430
34717,128983,唱和,被致書由Y,P,姜鳳阿文集：三十八卷,,,430
34717,30240,唱和,收到Y的答書,P,快雪堂集:六十四卷,卷38,,432
34717,30593,唱和,收到Y的答書,P,徐氏海隅集文編:四十三卷,,,432
34717,69011,唱和,收到Y的答書,P,張江陵集,,,432
34717,123973,唱和,收到Y的答書,P,賜閒堂集:四十卷,,,432
34717,30593,唱和,收到Y的贈詩、文,P,明人傳記資料索引,274,0,438
34717,10097,唱和,為Y所作詩文作序,A,明人傳記資料索引,1929,0,479
34747,33860,唱和,為Y所著書作序,A,明人傳記資料索引,2748,0,32
34747,34702,唱和,為Y所著書作序,A,明人傳記資料索引,9655,0,32
34747,99984,唱和,為Y所著書作序,A,明人傳記資料索引,8256,0,32
34747,30374,唱和,為Y所著書作跋,A,明人傳記資料索引,300,0,46
34747,128983,唱和,臨別得到Y所作贈言(送別詩、序),P,明人傳記資料索引,7686,0,163
34747,123973,唱和,致書Y,A,鄒公存真集十二卷,卷1,,429
34747,30240,唱和,被致書由Y,P,快雪堂集:六十四卷,卷35,,430
34747,56535,唱和,被致書由Y,P,棘門集:八卷,,,430
34747,128983,唱和,被致書由Y,P,姜鳳阿文集：三十八卷,,,430
34747,131392,唱和,被致書由Y,P,盟鷗堂集：三十卷,,,430
34747,123973,唱和,收到Y的答書,P,賜閒堂集:四十卷,,,432
34747,131392,唱和,收到Y的答書,P,盟鷗堂集：三十卷,,,432
34747,30239,唱和,學記（書院記）由Y所作,P,明人傳記資料索引,7686,0,458
34747,30374,唱和,為Y作學記（書院記）,A,明人傳記資料索引,300,0,459
34747,34702,唱和,為Y所作詩文作序,A,明人傳記資料索引,9655,0,479
34926,30713,唱和,墓誌銘由Y所作,P,,,1666,43
